id,title,popularity,runtime,price,overview
87A8,Fantastic Beasts and Where to Find Them ,128,133,6.99,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and nonmagical relations."
393A,Beyond the Blackboard ,137,100,6.99,"Inspired by a true story, Beyond the Blackboard is about a 24yearold firsttime teacher who makes a difference in the lives of the homeless children she teaches in a shelters makeshift classroom. Set in 1987 in Albuquerque, New Mexico, this movie tells the story a brandnew teacher and Mom who is given a tougher than expected teaching job and winds up teaching homeless children in a school that is housed in a room and called, literally, The School with No Name. She has some personal prejudicial hurdles to cross before she is able to be a true teacher for these children and of course there are hurdles like the lack of books and supplies."
260F,Marvellous ,86,90,6.99,Dramatisation of the true story of the life of Neil Nello Baldwin.  Born with a mild learning disability but without the burden of social embarrassment amp how his inexhaustible ability to see the good in any situation overcame any stigma society tried to label him with.
7A7D,Speedy ,100,86,7.99,"Speedy loses his job as a sodajerk, then spends the day with his girl at Coney Island. He then becomes a cab driver and delivers Babe Ruth to Yankee Stadium, where he stays to see the game. When the railroad tries to run the last horsedrawn trolley operated by his girls grandfather out of business, Speedy organizes the neighborhood oldtimers to thwart their scheme."
7A76,Donnie Darko ,121,113,7.99,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes."
0E3C,Scent of a Woman ,86,157,6.99,"Charlie Simms Chris ODonnell is a student at a private preparatory school who comes from a poor family. To earn the money for his flight home to Gresham, Oregon for Christmas, Charlie takes a job over Thanksgiving looking after retired U.S. Army officer Lieutenant Colonel Frank Slade Al Pacino, a cantankerous middleaged man who lives with his niece and her family."
78F2,Cowspiracy: The Sustainability Secret ,132,85,7.99,"COWSPIRACY The Sustainability Secret is a groundbreaking featurelength environmental documentary following an intrepid filmmaker as he uncovers the most destructive industry facing the planet today, and investigates why the worlds leading environmental organizations are too afraid to talk about it.  This documentary will be as eyeopening as Blackfish and as inspiring as An Inconvenient Truth."
30AF,The Pixar Story ,139,87,7.99,"A look at the first years of Pixar Animation Studios  from the success of Toy Story and Pixars promotion of talented people, to the building of its East Bay campus, the companys relationship with Disney, and its remarkable initial string of eight hits. The contributions of John Lasseter, Ed Catmull and Steve Jobs are profiled. The decline of twodimensional animation is chronicled as threedimensional animation rises. Hard work and creativity seem to share the screen in equal proportions."
4DFE,Dr. Syn  Alias the Scarecrow,132,98,7.99,"This Disney drama, originally broadcast as a threepart TV episode, tells the story of a vicars double life. Outwardly, he is the model of upstanding citizenship and loyalty to an oppressive British government. But he is also a notorious smuggler who uses his illgotten gains to benefit his impoverished village."
5CA5,The Scapegoat ,116,91,7.99,"An Englishman Alec Guinness in France unwittingly is placed into the identity, and steps into the vacated life, of a lookalike French nobleman."
9C52,George Carlin: It's Bad for Ya! ,129,70,7.99,"Its Bad For Ya, Carlins Emmy nominated 14th and final HBO special from March of 2008 features Carlins noted irreverent and unapologetic observations on topics ranging from death, religion, bureaucracy, patriotism, overprotected children and big business to the pungent examinations of modern language and the decrepit state of the American culture."
5CA9,Bonnie and Clyde ,145,111,7.99,Bonnie and Clyde is based on the true stories of the gangster pair Bonnie Parker and Clyde Barrow who in the 1930s began robbing banks in U.S. cities until they were eventually killed. The film is a major landmark in the aesthetic movement known as the New Hollywood.
176C,25th Hour ,87,135,6.99,"The filmed adaptation from David Benioffs novel of the same name. Set in New York, a convicted drug dealer named Monty has one day left of freedom before he is sent to prison. Anger, blame, frustration, betrayal, guilt and loneliness are themes on this last day of friends, family, parties, saying goodbye, and setting things straight. A Spike Lee joint."
30C9,Sound City ,111,106,6.99,The history of Sound City and their huge recording device exploring how digital change has allowed people that have no place in music to become stars. It follows former Nirvana drummer and Foo Fighter David Grohl as he attempts to resurrect the studio back to former glories.
176B,A King in New York ,138,110,6.99,"Due to a revolution in his country, King Shahdov comes to New York  almost broke. To get some money he goes to TV, making commercials and meets the child from communist parents. Due to this he is suddenly a suspected as a communist himself and has to face one of McCarthys hearings."
9259,Harry Potter and the Prisoner of Azkaban ,89,141,7.99,"Harry, Ron and Hermione return to Hogwarts for another magicfilled year. Harry comes face to face with danger yet again, this time in the form of escaped convict, Sirius Black  and turns to sympathetic Professor Lupin for help."
5CBE,A Little Night Music ,122,124,7.99,"Fredrik Egerman is very happy in his marriage to a seventeenyearold virgin, Anne. Only shes been a virgin for the whole eleven months of the marriage, and being a bit restless, Fredrik goes to see an old flame, the famous actress Desiree Armfeldt. Desiree is getting tired of her life, and is thinkin of settling down, and sets her sights on Fredrik, despite his marriage, and her own married lover Count CarlMagnus. She gets her mother to invite the Egermans to her country estate for the weekend. But when CarlMagnus and his wife Charlotte appear, too, things begin to get farcical Send in the Clowns, and the night must smile for the third time before all the lovers are united. Written by Kathy Li"
0E58,Becket ,104,148,6.99,"King Henry II of England has trouble with the Church. When the Archbishop of Canterbury dies, he has a brilliant idea. Rather than appoint another pious cleric loyal to Rome and the Church, he will appoint his old drinking and wenching buddy, Thomas Becket, technically a deacon of the church, to the post. Unfortunately, Becket takes the job seriously and provides abler opposition to Henry."
7074,The Dark Knight ,141,152,7.99,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker."
1767,Amy ,106,128,7.99,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs."
43F3,Scrooge ,125,86,7.99,"Ebeneezer Scrooge Alastair Sim contentedly meanders through his life as a cruel miser until one fateful Christmas Eve when he is visited by three ghosts. The spirits show him how his behavior over the years has made him a lonely, bitter old man, and how his heart has grown colder. Using events from Scrooges idealistic past, dreary present and dismal future, the apparitions try their best to melt his steely soul. Tightfisted Ebeneezer Scrooge learns the error of his ways through the intervention of the ghost of his former partner and of the three spirits and, just in time for the holidays, manages to make everyones lives a little brighter, his included"
0E4A,The L-Shaped Room ,99,126,6.99,"Leslie Caron plays a young, pregnant, unmarried Frenchwoman who takes a room in a seedy boarding house in London. She soon makes friends with Toby, a struggling writer who lives downstairs, and eventually gets to accept her room and the strange characters in the house. But what to do about her baby And what to do about Toby"
87B0,The Matrix ,89,136,7.99,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth."
3AD8,Felon ,144,103,6.99,A family man convicted of killing an intruder must cope with life afterward in the violent penal system.
839E,Five Came Back ,108,195,7.99,"The extraordinary story of how Hollywood changed World War II  and how World War II changed Hollywood, through the interwoven experiences of five legendary filmmakers who went to war to serve their country and bring the truth to the American people John Ford, William Wyler, John Huston, Frank Capra, and George Stevens. Based on Mark Harris bestselling book, Five Came Back A Story of Hollywood and the Second World War."
2615,On the Waterfront ,91,108,7.99,"Terry Malloy dreams about being a prize fighter, while tending his pigeons and running errands at the docks for Johnny Friendly, the corrupt boss of the dockers union. Terry witnesses a murder by two of Johnnys thugs, and later meets the dead mans sister and feels responsible for his death. She introduces him to Father Barry, who tries to force him to provide information for the courts that will smash the dock racketeers."
52BA,Grizzly Man ,129,103,6.99,Werner Herzogs documentary film about the Grizzly Man Timothy Treadwell and what the thirteen summers in a National Park in Alaska were like in one mans attempt to protect the grizzly bears. The film is full of unique images and a look into the spirit of a man who sacrificed himself for nature.
65EB,The Wicker Man ,119,99,6.99,"Police sergeant Neil Howie is called to an island village in search of a missing girl whom the locals claim never existed. Stranger still, however, are the rituals that take place there."
0E61,Ayn Rand: A Sense of Life ,120,145,6.99,"Ayn Rand was born in 1905 in St. Petersberg, Russia. She escaped to America in 1926 amidst the rise of Soviet Communism. She remained in the United States for the rest of her life, where she became a much respected author of The Fountainhead and Atlas Shrugged. The themes of freedom and individualism were to be her lifes passion..."
9269,Papillon ,92,151,7.99,"A man befriends a fellow criminal as the two of them begin serving their sentence on a dreadful prison island, which inspires the man to plot his escape."
177B,To Catch a Thief ,99,106,6.99,A delightful Hitchcock film about an exburglar who must catch a thief thats been copying this style before he gets accused of the wrong crimes. His time is running out as the police are close behind him yet he finds time for a little romance of course. A classic masterpiece starring Grace Kelly and Cary Grant.
65E7,Simon Magus ,125,101,9.99,"Simon is an outcast from his Jewish community because he claims that the devil talks to him and he has the ability to put curses on crops. When Dovid asks the Squire to sell him some land so he can build a railway station, a ruthless businessman from the neighbouring gentile community uses Simon to find out who wants to buy the land so he can persuade him otherwise"
480A,Frisco Kid ,146,77,7.99,"After a roustabout sailer avoids being shanghaied in 1852 San Francisco, his audacity helps him to arise to a position of power in the vice industry of the infamous Barbary Coast."
395D,Quiet Riot: Well Now You're Here  There's No Way Back,99,104,9.99,"An inspiring documentary chronicling the rise, fall and resurrection of 80s metal band Quiet Riot. The career of Frankie Banali, the bands drummer, reached a serious crossroads when his best friend and bandmate died in 2007. Years later, Banali realizes he must forge ahead and make a new life for himself and his daughter and he goes on a quest to reunite the band and fill the immense void left by his bandmate."
1D0C,Kidco ,95,105,6.99,"A boy who lives at a country club where his father works decides to make some extra money by selling composted horse manure as fertilizer, and has his three sisters two of which are older join him in the enterprise. As their sales increase, they draw increased scrutiny from the IRS and state tax board, as well as the large scale competitor who seeks to put them out of business at any cost."
0E5D,The Good Lie ,113,110,6.99,"A young refugee of the Sudanese Civil War who wins a lottery for relocation to the United States with three other lost boys. Encountering the modern world for the first time, they develop an unlikely friendship with a brash American woman assigned to help them, but the young man struggles to adjust to this new life and his feelings of guilt about the brother he left behind."
7EAA,The Return of the Living Dead ,121,91,6.99,"When a bumbling pair of employees at a medical supply warehouse accidentally release a deadly gas into the air, the vapors cause the dead to reanimate as they go on a rampage seeking their favorite food brains"
65E3,Serpico ,82,129,7.99,The reallife struggle of an honest New York City cop against a corrupt system.
6FFB,Sierra Leone's Refugee All Stars ,94,78,6.99,"Sierra Leones Refugee All Stars is a documentary film about the musical band of the same name composed entirely of refugees from Freetown displaced to Guinea during the civil war of Sierra Leone.  The film follows the band for three years as they are relocated between various refugee camps in Guinea, and concludes with their return to Freetown and the recording of their first studio album, Living Like A Refugee."
9C79,Generation Kill ,86,470,7.99,"Marines prepare to invade Iraq at the beginning of Operation Iraqi Freedom while the soldiers wait to receive their orders, they learn a Rolling Stone columnist will be embedded with them"
7EA5,What Remains ,110,80,7.99,"At home at her Virginia farm, photographer Sally Mann reflects on the controversy surrounding her earlier collections while forging ahead with new work in this intimate portrait of an artist. Also offering insights into the photographers career are Manns husband and her nowgrown offspring."
30D5,Crossroads ,122,83,6.99,A French diplomat whos recovered from amnesia is blackmailed over crimes he cant remember.
87BC,Little Miss Sunshine ,88,102,7.99,"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant."
3951,The Scarlet Pimpernel ,131,97,6.99,"Leslie Howard plays Sir Percy Blakeney, an 18th century English aristocrat who leads a double life. He appears to be merely the effete aristocrat, but in reality is part of an underground effort to free French nobles from Robespierres Reign of Terror. Based on the novel by Baroness Orczy."
4801,Black Swan ,119,108,6.99,"A ballet dancer wins the lead in Swan Lake and is perfect for the role of the delicate White Swan  Princess Odette  but slowly loses her mind as she becomes more and more like Odile, the Black Swan."
9C71,The Corn Is Green ,125,115,6.99,"Schoolteacher Lilly Moffat is dismayed by conditions in a Welsh mining town. She sets up a school to teach fundamental education to the villagers. Her housekeeper and daughter oppose the project, as does the local Squire who will not rent her space. Using part of her own home, she goes ahead with Miss Moffats School. One of her students Morgan Evans turns from bully to brilliant student."
A5F1,Falling Down ,120,113,6.99,"On the day of his daughters birthday, William DFens Foster is trying to get to the home of his estranged exwife to see his daughter. His car breaks down, so he leaves his car in a traffic jam in Los Angeles and decides to walk. He goes to a convenience store and tries to get some change for a phone call, but the Korean owner does not oblige, tipping Foster over the edge. The unstable Foster, so frustrated with the various flaws he sees in society, begins to psychotically and violently lash out against them."
263E,Art and Craft ,124,90,6.99,"For several decades, gifted and incredibly prolific forger Mark Landis compulsively created impeccable copies of works by a variety of major artists, donating them to institutions across the country and landing pieces on many of their walls. Art and Craft brings us into the cluttered and insular life of an unforgettable character just as he finds his foil in an equally obsessive art registrar."
7EC3,Mr. Deeds Goes to Town ,145,115,6.99,"Longfellow Deeds lives in a small town, leading a small town kind of life. When a relative dies and leaves Deeds a fortune, Longfellow moves to the big city where he becomes an instant target for everyone. Deeds outwits them all until Babe Bennett comes along. When smalltown boy meets bigcity girl anything can, and does, happen."
0E74,The Sunset Limited ,146,90,6.99,"Based on the play of the same name by Pulitzer Prize Winner Cormac McCarthy, this searing twocharacter drama mixes humor and pathos while examining the relationship between strangers who are brought together by desperate circumstances. Set in a New York tenement apartment, the story focuses on two very different men  a deeply religious black excon who thwarts the suicide attempt of an asocial white college professor who tried to throw himself in front of an oncoming subway train, The Sunset Limited. As the one attempts to connect on a rational, spiritual and emotional level, the other remains steadfast in his hardearned despair. Locked in a philosophical debate, both passionately defend their personal credos and try to convert the other."
5CE4,Mel Brooks: Live at the Geffen ,96,58,7.99,"Mel Brooks is one of the funniest voices in American comedy. Now, the entertainment legend dons a tux and takes the stage for a memorable oneman show filled with jokes, songs and hilarious anecdotes."
65FF,Gasland ,133,107,6.99,It is happening all across Americarural landowners wake up one day to find a lucrative offer from an energy company wanting to lease their property. Reason The company hopes to tap into a reservoir dubbed the Saudi Arabia of natural gas. Halliburton developed a way to get the gas out of the grounda hydraulic drilling process called frackingand suddenly America finds itself on the precipice of becoming an energy superpower.
65FE,Blondie Goes Latin ,84,72,7.99,"The 8th film in the Blondie series   Blondie Goes Latin.  Mr. Dithers invites the Bumsteads on a South American cruise.  Somehow Dagwood winds up as the female drummer in the ships band, while Penny Singleton gets to show off her Broadway background in some lively musical numbers."
0460,Eight Iron Men ,141,80,7.99,"Stanley Kramers WWII character study has Lee Marvin as the Sergeant of a small squad laid over during fighting in Italy. During the otherwise boring time between battles, tensions arise as they are ordered not to rescue a squad mate pinned down by the enemy, for fear of risking more lives. Based on the stage play A Sound of Hunting, by Harry Brown."
87D8,D.O.A. ,136,83,6.99,"Frank Bigelow, told hes been poisoned and has only a few days to live, tries to find out who killed him and why."
0E7A,Se7en ,84,127,7.99,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the seven deadly sins in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killers mind, while his novice partner, Mills, scoffs at his efforts to unravel the case."
74A7,The Young Philadelphians ,96,136,6.99,"Up and coming young lawyer Anthony Lawrence faces several ethical and emotional dilemmas as he climbs the Philadelphia social ladder. His personal and professional skills are tested as he tries to balance the needs of his fiance Joan, the expectations of his colleagues and his own obligation to defend his friend Chester on a murder count."
3F00,The Legend of Lylah Clare ,149,130,6.99,"A dictatorial film director Finch hires an unknown actress Novak to play the lead role in a planned movie biography of a late, great Hollywood star."
481C,Fury ,133,90,7.99,"When a prisoner barely survives a lynch mob attack and is presumed dead, he vindictively decides to frame the mob for his murder."
1D1B,Captain America: Civil War ,120,147,6.99,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies."
4818,This Above All ,94,110,7.99,"Although she comes from an aristocratic family, beautiful Prudence Cathaway defies convention by joining the WAAFs and becoming romantically involved with an AWOL soldier."
5CDB,The Iceman: Confessions of a Mafia Hitman ,143,90,6.99,"The second HBO documentary on former mafia enforcer Richard Kuklinski will chill you to the bone. Speaking in the monotonous drone of a man who has numbed himself with remorseless brutality, Kuklinski was first interviewed in 1991, five years after receiving consecutive life sentences for multiple murders. Specializing in the tidy use of cyanide, Kuklinski lived a double life, like the fictional hitmen in The Sopranos and Road to Perdition, passing as a businessman and devoted husband and father. While leading the life of a happy family man in the New Jersey suburbs Richard Kuklinski was also living a bizarre doublelife as a Mafia hit man. Kuklinski tells first hand how he brutally murdered men at close range dismembered and disposed of them before returning home to his family. This film offers extraordinary insight into the coldheart of a killer."
7EB9,Blue Velvet ,137,120,7.99,"The discovery of a severed human ear found in a field leads a young man on an investigation related to a beautiful, mysterious nightclub singer and a group of criminals who have kidnapped her child."
264C,Bill Cunningham New York ,92,84,7.99,"Chronicles a man who is obsessively interested in only one thing, the pictures he takes that document the way people dress. The 80yearold New York Times photographer has two columns in the papers Style section, yet nobody knows who he is."
046E,Justice League: Doom ,144,77,6.99,"An adaptation of Mark Waids Tower of Babel story from the JLA comic. Vandal Savage steals confidential files Batman has compiled on the members of the Justice League, and learns all their weaknesses."
3980,Red Dog ,101,92,6.99,Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.
87EC,The Incredibles ,140,115,6.99,"Bob Parr has given up his superhero days to log in time as an insurance adjuster and raise his three children with his formerly heroic wife in suburbia. But when he receives a mysterious assignment, its time to get back into costume."
0E84,The Lord of the Rings: The Fellowship of the Ring ,105,178,7.99,"Young hobbit Frodo Baggins, after inheriting a mysterious ring from his uncle Bilbo, must leave his home in order to keep it from falling into the hands of its evil creator. Along the way, a fellowship is formed to protect the ringbearer and make sure that the ring arrives at its final destination Mt. Doom, the only place where it can be destroyed."
6BA3,Eye of the Dolphin ,115,100,6.99,"Alyssa is a troubled 14year old, suspended from school a year after her mother has drowned. Her grandmother Lucy, at wits end, decides to take Alyssa to her father, James, whom Alyssa thought was dead for years. He studies dolphin communication at Smiths Point, on the Grand Bahama Island. James has not known of Alyssas existence and is clueless about parenthood. The women arrive at the same time that James may lose his research operation to a tourist attraction. Father, daughter, dolphins, and town are on a collision course. Alyssa and James get encouragement from Jamess girlfriend and her father. Its the dolphins who can teach, and Alyssa who discovers how to listen."
52DF,The Strangler ,91,89,7.99,"An overweight lab technician with low self esteem, brought on by his dominant mother, becomes a serial killer of female nurses."
0E8B,1000 Journals ,106,88,7.99,"Director Andrea Kreuzhage documents the 1000 Journals Project, an ongoing collaborative experiment, created by Nathan Blaney who attempts to follow 1000 journals throughout their travels. The goal of the project is to provide a method for interaction and shared creativity among friends and strangers."
9C9C,Into the Woods ,118,153,8.99,"Into the Woods takes the stories of the Brothers Grimm and gives them a dark and humorous twist.  The popular tales of Red Ridinghood, Jack of Beanstalk fame, Cinderella and Rapunzel are interwoven with that of the Baker and his Wife and their quest to have a child. However this retelling goes beyond happily ever after as the familiar characters find themselves in unfamiliar circumstances and hopes and dreams are questioned and revisited."
2645,The Wrong Trousers ,128,30,7.99,"Gromit finds himself being pushed out of his room and home by a new lodger who is actually a ruthless criminal and a small penguin. The penguin is planning a robbery and needs to use Wallace and his mechanical remote controlled trousers to pull off the raid. However, Gromit is wise to the penguin and comes to the rescue."
5CEB,Mississippi Burning ,135,128,6.99,"Two FBI agents investigating the murder of civil rights workers during the 60s seek to breach the conspiracy of silence in a small Southern town where segregation divides black and white. The younger agent trained in FBI school runs up against the small town ways of his, former Sheriff, partner."
74B2,The Mack ,102,110,6.99,Goldie returns from five years at the state pen and winds up king of the pimping game. Trouble comes in the form of two corrupt white cops and a crime lord who wants him to return to the small time.
2643,The Crimson Kimono ,142,82,6.99,A Los Angeles detective Glenn Corbett and his Japanese partner James Shigeta woo an artist Victoria Shaw while solving a strippers murder.
87E4,The Crash Reel ,148,108,7.99,"The Crash Reel tells the story of a sport and the risks that athletes face in reaching the pinnacle of their profession. This is Kevin Pearces story, a celebrated snowboarder who sustained a brain injury in a trick gone wrong and who now aims, against all the odds, to get back on the snow."
1795,The Great Race ,104,160,6.99,"Professional daredevil and whitesuited hero, The Great Leslie, convinces turnofthecentury auto makers that a race from New York to Paris westward across America, the Bering Straight and Russia will help to promote automobile sales. Leslies archrival, the mustached and blackattired Professor Fate vows to beat Leslie to the finish line in a car of Fates own invention."
74B3,Clue ,126,94,6.99,"Clue finds six colorful dinner guests gathered at the mansion of their host, Mr. Boddy  who turns up dead after his secret is exposed He was blackmailing all of them. With the killer among them, the guests and Boddys chatty butler must suss out the culprit before the body count rises."
9C91,Not as a Stranger ,147,135,6.99,"Lucas Marsh, an intern bent upon becoming a firstclass doctor, not merely a successful one. He courts and marries the warmhearted Kristina, not out of love but because she is highly knowledgeable in the skills of the operating room and because she has frugally put aside her savings through the years. She will be, as he shrewdly knows, a supportive wife in every way. She helps make him the success he wants to be and cheerfully moves with him to the small town in which he starts his practice. But as much as he tries to be a good husband to the undemanding Kristina, Marsh easily falls into the arms of a local siren and the patience of the longsorrowing Kristina wears thin."
709A,I Think We're Alone Now ,124,64,7.99,"Every celebrity deals with his or her share of obsessed fans. I Think Were Alone Now is a documentary that focuses on two individuals, Jeff and Kelly, who claim to be in love with the 80s pop singer Tiffany. Jeff Turner, a 50yearold man from Santa Cruz, California has attended Tiffany concerts since 1988. Diagnosed with Aspergers syndrome, he never had a girlfriend. Jeff spends his days hanging out on the streets of Santa Cruz, striking up conversations with anyone who has a moment to spare. Kelly McCormick is a 38yearold hermaphrodite from Denver, Colorado, who claims to have been friends with Tiffany as a teenager. She credits Tiffany as the shining star who has motivated her to do everything in her life. Both Jeff and Kelly have been labeled stalkers by the media and other Tiffany fans. This film takes you inside the lonely lives these two characters, revealing the source of their clinging obsessions..."
179A,To Walk Invisible ,87,120,7.99,"To Walk Invisible takes a new look at the extraordinary Bront family, telling the story of these remarkable women who, despite the obstacles they faced, came from obscurity to produce some of the greatest novels in the English language."
3972,Can-Can ,106,131,6.99,"1896, Montmartre the CanCan, the dance in which the women lift their skirts, is forbidden. Nevertheless Simone has it performed every day in her night club. Her employees use their female charm to let the representatives of law enforcement look the other way  or even attend the shows. But then the young ambitious judge Philippe Forrestier decides to bring this to an end. Will Simone manage to twist him round her little finger, too Her boyfriend Francois certainly doesnt like to watch her trying."
7EC8,Singin' in the Rain ,106,103,7.99,"In 1927 Hollywood, Don Lockwood and Lina Lamont are a famous onscreen romantic pair in silent movies, but Lina mistakes the onscreen romance for real love. When their latest film is transformed into a musical, Don has the perfect voice for the songs, but strident voice faces the studio to dub her voice. Aspiring actress, Kathy Selden is brought in and, while she is working on the movie, Don falls in love with her."
3973,Raiders of the Lost Ark ,102,115,7.99,"When Dr. Indiana Jones  the tweedsuited professor who just happens to be a celebrated archaeologist  is hired by the government to locate the legendary Ark of the Covenant, he finds himself up against the entire Nazi regime."
9C95,Now  Voyager,90,117,6.99,A woman suffers a nervous breakdown and an oppressive mother before being freed by the love of a man she meets on a cruise.
3F0C,Law Abiding Citizen ,109,109,6.99,A frustrated man decides to take justice into his own hands after a plea bargain sets one of his familys killers free. He targets not only the killer but also the district attorney and others involved in the deal.
4825,Videodrome ,121,87,6.99,A sleazy cableTV programmer begins to see his life and the future of media spin out of control in a very unusual fashion when he acquires a new kind of programming for his station.
350C,The Railway Children ,115,109,6.99,"The Waterbury family are completely happy until mysterious men take their father away and they have to move up to Yorkshire without him. The three openhearted children soon make many friends including their Old Gentleman whom they regularly wave to on his morning train journey. Bobbie, the eldest girl, makes contact with him to try and get help for the problems they are facing. Meanwhile the children find themselves involved in several unexpected dramas on the railway"
047F,Restrepo ,147,93,6.99,"Winner of the 2010 Sundance Film Festival Grand Jury Prize for a Documentary, Restrepo chronicles the deployment of a U.S. platoon of courageous American soldiers in Afghanistans Korengal Valley, considered to be one of the most dangerous postings in the U.S. military."
52EF,(500) Days of Summer ,96,95,6.99,"Tom Joseph GordonLevitt, greetingcard writer and hopeless romantic, is caught completely offguard when his girlfriend, Summer Zooey Deschanel, suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life."
3F20,Pardon My Past ,89,88,7.99,Eddie York MacMurray is mistaken for playboy Francis Pemberton and gets into trouble.
3F25,The Boondock Saints ,115,108,6.99,"With a Godinspired moral obligation to act against evil, twin brothers Conner and Murphy set out to rid Boston of criminals. However, rather than working within the system, these Irish Americans decide to take swift retribution into their own hands."
9294,Eye in the Sky ,130,102,6.99,A military officer in command of a drone operation to capture terrorists in Kenya sees her mission escalate from capture to kill just as a nineyear old girl enters the kill zone.
350F,JFK ,80,189,7.99,New Orleans District Attorney Jim Garrison discovers theres more to the Kennedy assassination than the official story.
1D3D,Happy People: A Year in the Taiga ,129,94,7.99,"In the center of the story is the life of the indigenous people of the village Bakhtia at the river Yenisei in the Siberian Taiga. The camera follows the protagonists in the village over a period of a year. The natives, whose daily routines have barely changed over the last centuries, keep living their lives according to their own cultural traditions."
6BAD,White Lion ,118,93,6.99,"According to the legend of the Shangaan, white lions are the messengers of the gods, but it has been years since one has been seen in their remote African valley. When a white lion is miraculously born into that valley, a young Shangaan named Gisani, finds himself destined to protect this rare and magnificent creature at all costs. This young lion, whom will be known as Letsatsi, is cast from his pride and forced to embark upon a perilous journey of survival."
2652,Mile... Mile & A Half ,142,87,8.99,"In an epic snow year, five friends leave their daily lives behind to hike Californias historic John Muir Trail, a 211mile stretch from Yosemite to Mt. Whitney the highest peak in the contiguous U.S.. Their goal  complete the journey in 25 days while capturing the amazing sights  sounds they encounter along the way. Inspired by their bond, humor, artistry  dedication, the group continues to grow to include other artists, musicians  adventure seekers. Before they all reach the summit, hikers and viewers alike affirm the old adage  its about the journey, not the destination. Mile... Mile  A Half is the featurelength documentary of that journey..."
928C,Zig Zag ,114,105,7.99,A dying man frames himself for murder so his widow can collect the reward.
74DB,Batman: Under the Red Hood ,125,75,7.99,"Batman faces his ultimate challenge as the mysterious Red Hood takes Gotham City by firestorm. One part vigilante, one part criminal kingpin, Red Hood begins cleaning up Gotham with the efficiency of Batman, but without following the same ethical code."
266E,American Me ,83,125,6.99,"Edward J. Olmos made his directorial bow with the powerhouse crime saga American Me. Olmos stars as streetgang leader Santana, who during his 18 years in Folsom Prison rules over all the drugandmurder activities behind bars. Upon his release, Santana goes back to his old neighborhood, intending to lead a peaceful, crimefree life. But his old gang buddies force him back into his old habits. The"
6BC4,Stuck in Love ,146,97,6.99,"An acclaimed writer, his exwife, and their teenaged children come to terms with the complexities of love in all its forms over the course of one tumultuous year."
96BC,Jos rakastat ,125,121,7.99,Musiikkielokuva joka kertoo ministerin tyttren ja maahanmuuttajien pojan rosoisen rakkaustarinan.
048F,The Asphalt Jungle ,134,112,7.99,"Recently paroled from prison, legendary burglar Doc Riedenschneider, with funding from Alonzo Emmerich, a crooked lawyer, gathers a small group of veteran criminals together in the Midwest for a big jewel heist."
61AB,Ordinary People ,142,124,6.99,"Beth, Calvin, and their son Conrad are living in the aftermath of the death of the other son. Conrad is overcome by grief and misplaced guilt to the extent of a suicide attempt. He is in therapy. Beth had always preferred his brother and is having difficulty being supportive to Conrad. Calvin is trapped between the two trying to hold the family together."
133C,Straw Dogs ,131,118,6.99,A young American and his English wife come to rural England and face increasingly vicious local harassment.
0A24,Henry V ,137,137,6.99,Gritty adaption of William Shakespeares play about the English Kings bloody conquest of France.
0A21,Planet of the Apes ,115,112,7.99,"An  U.S. Spaceship lands on a desolate planet, stranding astronaut Taylor in a world dominated by apes, 2000 years into the future, who use a primitive race of humans for experimentation and sport. Soon Taylor finds himself among the hunted, his life in the hands of a benevolent chimpanzee scientist."
133A,Children of Men ,94,109,6.99,"In 2027, in a chaotic world in which humans can no longer procreate, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea, where her childs birth may help scientists save the future of humankind."
0493,This Is The Life ,105,97,7.99,"In 1989, a collective of young artists gathered at a nondescript health food store in ganginfested South Central Los Angeles. Their mandate To explore the musical boundaries of hip hop and reject gangster rap. THIS IS THE LIFE chronicles the rise and fall of this family of AfricanAmerican street poets, while examining their obstacles to commercial success. They all took different paths but remain connected by the music they made, the alternative hip hop movement they developed, and their worldwide influence on the art form."
